image_id,breed,coarse,severity,drift,fine_pred,fine_correct,coarse_pred,coarse_correct,error_type
basset_hound_161,basset_hound,dog,0.1,0.1387,basset_hound,True,dog,True,correct
basset_hound_161,basset_hound,dog,0.2,0.2413,basset_hound,True,dog,True,correct
basset_hound_161,basset_hound,dog,0.3,0.2288,basset_hound,True,dog,True,correct
basset_hound_161,basset_hound,dog,0.4,0.2698,basset_hound,True,dog,True,correct
basset_hound_161,basset_hound,dog,0.5,0.3011,basset_hound,True,dog,True,correct
basset_hound_161,basset_hound,dog,0.6,0.3686,havanese,False,dog,True,within_superclass
basset_hound_161,basset_hound,dog,0.7,0.41,havanese,False,dog,True,within_superclass
basset_hound_161,basset_hound,dog,0.8,0.4383,havanese,False,dog,True,within_superclass
basset_hound_161,basset_hound,dog,0.9,0.4619,havanese,False,dog,True,within_superclass
basset_hound_161,basset_hound,dog,1.0,0.4929,havanese,False,dog,True,within_superclass
boxer_12,boxer,dog,0.0,0.0,boxer,True,dog,True,correct
boxer_12,boxer,dog,0.1,0.0991,boxer,True,dog,True,correct
boxer_12,boxer,dog,0.2,0.1844,boxer,True,dog,True,correct
boxer_12,boxer,dog,0.3,0.1622,boxer,True,dog,True,correct
boxer_12,boxer,dog,0.4,0.1722,leonberger,False,dog,True,within_superclass
boxer_12,boxer,dog,0.5,0.2125,leonberger,False,dog,True,within_superclass
boxer_12,boxer,dog,0.6,0.2683,leonberger,False,dog,True,within_superclass
boxer_12,boxer,dog,0.7,0.3244,pug,False,dog,True,within_superclass
boxer_12,boxer,dog,0.8,0.3754,leonberger,False,dog,True,within_superclass
boxer_12,boxer,dog,0.9,0.399,yorkshire_terrier,False,dog,True,within_superclass
boxer_12,boxer,dog,1.0,0.4137,yorkshire_terrier,False,dog,True,within_superclass
newfoundland_117,newfoundland,dog,0.0,0.0,newfoundland,True,dog,True,correct
newfoundland_117,newfoundland,dog,0.1,0.1624,havanese,False,dog,True,within_superclass
newfoundland_117,newfoundland,dog,0.2,0.3214,havanese,False,dog,True,within_superclass
newfoundland_117,newfoundland,dog,0.3,0.3095,leonberger,False,dog,True,within_superclass
newfoundland_117,newfoundland,dog,0.4,0.3843,havanese,False,dog,True,within_superclass
newfoundland_117,newfoundland,dog,0.5,0.4285,havanese,False,dog,True,within_superclass
newfoundland_117,newfoundland,dog,0.6,0.4655,pomeranian,False,dog,True,within_superclass
newfoundland_117,newfoundland,dog,0.7,0.4982,pomeranian,False,dog,True,within_superclass
newfoundland_117,newfoundland,dog,0.8,0.5171,pomeranian,False,dog,True,within_superclass
newfoundland_117,newfoundland,dog,0.9,0.531,pomeranian,False,dog,True,within_superclass
newfoundland_117,newfoundland,dog,1.0,0.5404,pomeranian,False,dog,True,within_superclass
leonberger_166,leonberger,dog,0.0,0.0,leonberger,True,dog,True,correct
leonberger_166,leonberger,dog,0.1,0.0831,leonberger,True,dog,True,correct
leonberger_166,leonberger,dog,0.2,0.1952,leonberger,True,dog,True,correct
leonberger_166,leonberger,dog,0.3,0.2031,leonberger,True,dog,True,correct
leonberger_166,leonberger,dog,0.4,0.2468,leonberger,True,dog,True,correct
leonberger_166,leonberger,dog,0.5,0.3035,leonberger,True,dog,True,correct
leonberger_166,leonberger,dog,0.6,0.3447,leonberger,True,dog,True,correct
leonberger_166,leonberger,dog,0.7,0.3774,leonberger,True,dog,True,correct
leonberger_166,leonberger,dog,0.8,0.3961,shiba_inu,False,dog,True,within_superclass
leonberger_166,leonberger,dog,0.9,0.4185,shiba_inu,False,dog,True,within_superclass
leonberger_166,leonberger,dog,1.0,0.4475,shiba_inu,False,dog,True,within_superclass
pug_123,pug,dog,0.0,0.0,pug,True,dog,True,correct
pug_123,pug,dog,0.1,0.1661,pug,True,dog,True,correct
pug_123,pug,dog,0.2,0.1613,pug,True,dog,True,correct
pug_123,pug,dog,0.3,0.1873,pug,True,dog,True,correct
pug_123,pug,dog,0.4,0.2767,pug,True,dog,True,correct
pug_123,pug,dog,0.5,0.3296,pug,True,dog,True,correct
pug_123,pug,dog,0.6,0.3815,pomeranian,False,dog,True,within_superclass
pug_123,pug,dog,0.7,0.413,pomeranian,False,dog,True,within_superclass
pug_123,pug,dog,0.8,0.4282,staffordshire_bull_terrier,False,dog,True,within_superclass
pug_123,pug,dog,0.9,0.4389,staffordshire_bull_terrier,False,dog,True,within_superclass
pug_123,pug,dog,1.0,0.4301,pug,True,dog,True,correct
boxer_159,boxer,dog,0.0,0.0,boxer,True,dog,True,correct
boxer_159,boxer,dog,0.1,0.1615,boxer,True,dog,True,correct
boxer_159,boxer,dog,0.2,0.2947,boxer,True,dog,True,correct
boxer_159,boxer,dog,0.3,0.3871,leonberger,False,dog,True,within_superclass
boxer_159,boxer,dog,0.4,0.4253,saint_bernard,False,dog,True,within_superclass
boxer_159,boxer,dog,0.5,0.4488,saint_bernard,False,dog,True,within_superclass
boxer_159,boxer,dog,0.6,0.5001,japanese_chin,False,dog,True,within_superclass
boxer_159,boxer,dog,0.7,0.5346,japanese_chin,False,dog,True,within_superclass
boxer_159,boxer,dog,0.8,0.5432,boxer,True,dog,True,correct
boxer_159,boxer,dog,0.9,0.548,boxer,True,dog,True,correct
boxer_159,boxer,dog,1.0,0.5502,boxer,True,dog,True,correct
British_Shorthair_100,british_shorthair,cat,0.0,0.0,british_shorthair,True,cat,True,correct
British_Shorthair_100,british_shorthair,cat,0.1,0.1419,british_shorthair,True,cat,True,correct
British_Shorthair_100,british_shorthair,cat,0.2,0.2684,british_shorthair,True,cat,True,correct
British_Shorthair_100,british_shorthair,cat,0.3,0.2965,british_shorthair,True,cat,True,correct
British_Shorthair_100,british_shorthair,cat,0.4,0.3485,british_shorthair,True,cat,True,correct
British_Shorthair_100,british_shorthair,cat,0.5,0.4399,british_shorthair,True,cat,True,correct
British_Shorthair_100,british_shorthair,cat,0.6,0.4921,miniature_pinscher,False,dog,False,cross_superclass
British_Shorthair_100,british_shorthair,cat,0.7,0.5006,miniature_pinscher,False,dog,False,cross_superclass
British_Shorthair_100,british_shorthair,cat,0.8,0.5044,boxer,False,dog,False,cross_superclass
British_Shorthair_100,british_shorthair,cat,0.9,0.5137,boxer,False,dog,False,cross_superclass
British_Shorthair_100,british_shorthair,cat,1.0,0.5214,yorkshire_terrier,False,dog,False,cross_superclass
english_cocker_spaniel_115,english_cocker_spaniel,dog,0.0,0.0,english_cocker_spaniel,True,dog,True,correct
english_cocker_spaniel_115,english_cocker_spaniel,dog,0.1,0.0923,english_cocker_spaniel,True,dog,True,correct
english_cocker_spaniel_115,english_cocker_spaniel,dog,0.2,0.2318,german_shorthaired,False,dog,True,within_superclass
english_cocker_spaniel_115,english_cocker_spaniel,dog,0.3,0.2251,newfoundland,False,dog,True,within_superclass
english_cocker_spaniel_115,english_cocker_spaniel,dog,0.4,0.3226,english_cocker_spaniel,True,dog,True,correct
english_cocker_spaniel_115,english_cocker_spaniel,dog,0.5,0.43,miniature_pinscher,False,dog,True,within_superclass
english_cocker_spaniel_115,english_cocker_spaniel,dog,0.6,0.4997,staffordshire_bull_terrier,False,dog,True,within_superclass
english_cocker_spaniel_115,english_cocker_spaniel,dog,0.7,0.5397,boxer,False,dog,True,within_superclass
english_cocker_spaniel_115,english_cocker_spaniel,dog,0.8,0.5601,boxer,False,dog,True,within_superclass
english_cocker_spaniel_115,english_cocker_spaniel,dog,0.9,0.5757,boxer,False,dog,True,within_superclass
english_cocker_spaniel_115,english_cocker_spaniel,dog,1.0,0.5868,boxer,False,dog,True,within_superclass
British_Shorthair_179,british_shorthair,cat,0.0,0.0,british_shorthair,True,cat,True,correct
British_Shorthair_179,british_shorthair,cat,0.1,0.1148,british_shorthair,True,cat,True,correct
British_Shorthair_179,british_shorthair,cat,0.2,0.196,british_shorthair,True,cat,True,correct
British_Shorthair_179,british_shorthair,cat,0.3,0.1785,british_shorthair,True,cat,True,correct
British_Shorthair_179,british_shorthair,cat,0.4,0.2491,russian_blue,False,cat,True,within_superclass
British_Shorthair_179,british_shorthair,cat,0.5,0.3265,russian_blue,False,cat,True,within_superclass
British_Shorthair_179,british_shorthair,cat,0.6,0.3685,miniature_pinscher,False,cat,True,within_superclass
British_Shorthair_179,british_shorthair,cat,0.7,0.3955,miniature_pinscher,False,dog,False,cross_superclass
British_Shorthair_179,british_shorthair,cat,0.8,0.4213,miniature_pinscher,False,dog,False,cross_superclass
British_Shorthair_179,british_shorthair,cat,0.9,0.4438,bombay,False,dog,False,cross_superclass
British_Shorthair_179,british_shorthair,cat,1.0,0.4664,bombay,False,dog,False,cross_superclass
american_bulldog_124,american_bulldog,dog,0.0,0.0,american_bulldog,True,dog,True,correct
american_bulldog_124,american_bulldog,dog,0.1,0.0769,american_bulldog,True,dog,True,correct
american_bulldog_124,american_bulldog,dog,0.2,0.29,american_bulldog,True,dog,True,correct
american_bulldog_124,american_bulldog,dog,0.3,0.2017,american_bulldog,True,dog,True,correct
american_bulldog_124,american_bulldog,dog,0.4,0.2587,american_bulldog,True,dog,True,correct
american_bulldog_124,american_bulldog,dog,0.5,0.3861,american_bulldog,True,dog,True,correct
american_bulldog_124,american_bulldog,dog,0.6,0.4636,english_setter,False,dog,True,within_superclass
american_bulldog_124,american_bulldog,dog,0.7,0.5028,ragdoll,False,dog,True,within_superclass
american_bulldog_124,american_bulldog,dog,0.8,0.5145,ragdoll,False,dog,True,within_superclass
american_bulldog_124,american_bulldog,dog,0.9,0.5186,ragdoll,False,dog,True,within_superclass
american_bulldog_124,american_bulldog,dog,1.0,0.5231,boxer,False,dog,True,within_superclass
Siamese_167,siamese,cat,0.0,0.0,siamese,True,cat,True,correct
Siamese_167,siamese,cat,0.1,0.0882,siamese,True,cat,True,correct
Siamese_167,siamese,cat,0.2,0.2436,siamese,True,cat,True,correct
Siamese_167,siamese,cat,0.3,0.2554,siamese,True,cat,True,correct
Siamese_167,siamese,cat,0.4,0.2587,siamese,True,cat,True,correct
Siamese_167,siamese,cat,0.5,0.2977,siamese,True,cat,True,correct
Siamese_167,siamese,cat,0.6,0.3721,pug,False,dog,False,cross_superclass
Siamese_167,siamese,cat,0.7,0.3974,miniature_pinscher,False,dog,False,cross_superclass
Siamese_167,siamese,cat,0.8,0.4089,miniature_pinscher,False,dog,False,cross_superclass
Siamese_167,siamese,cat,0.9,0.4329,miniature_pinscher,False,dog,False,cross_superclass
Siamese_167,siamese,cat,1.0,0.4449,miniature_pinscher,False,dog,False,cross_superclass
newfoundland_135,newfoundland,dog,0.0,0.0,newfoundland,True,dog,True,correct
newfoundland_135,newfoundland,dog,0.1,0.0961,newfoundland,True,dog,True,correct
newfoundland_135,newfoundland,dog,0.2,0.2695,newfoundland,True,dog,True,correct
newfoundland_135,newfoundland,dog,0.3,0.2758,newfoundland,True,dog,True,correct
newfoundland_135,newfoundland,dog,0.4,0.3421,newfoundland,True,dog,True,correct
newfoundland_135,newfoundland,dog,0.5,0.4158,newfoundland,True,dog,True,correct
newfoundland_135,newfoundland,dog,0.6,0.4428,newfoundland,True,dog,True,correct
newfoundland_135,newfoundland,dog,0.7,0.4594,newfoundland,True,dog,True,correct
newfoundland_135,newfoundland,dog,0.8,0.4665,newfoundland,True,dog,True,correct
newfoundland_135,newfoundland,dog,0.9,0.4695,newfoundland,True,dog,True,correct
newfoundland_135,newfoundland,dog,1.0,0.4719,newfoundland,True,dog,True,correct
german_shorthaired_176,german_shorthaired,dog,0.0,0.0,german_shorthaired,True,dog,True,correct
german_shorthaired_176,german_shorthaired,dog,0.1,0.1088,german_shorthaired,True,dog,True,correct
german_shorthaired_176,german_shorthaired,dog,0.2,0.2645,german_shorthaired,True,dog,True,correct
german_shorthaired_176,german_shorthaired,dog,0.3,0.3885,ragdoll,False,dog,True,within_superclass
german_shorthaired_176,german_shorthaired,dog,0.4,0.4553,boxer,False,dog,True,within_superclass
german_shorthaired_176,german_shorthaired,dog,0.5,0.4977,boxer,False,dog,True,within_superclass
german_shorthaired_176,german_shorthaired,dog,0.6,0.504,boxer,False,dog,True,within_superclass
german_shorthaired_176,german_shorthaired,dog,0.7,0.5021,boxer,False,dog,True,within_superclass
german_shorthaired_176,german_shorthaired,dog,0.8,0.4882,miniature_pinscher,False,dog,True,within_superclass
german_shorthaired_176,german_shorthaired,dog,0.9,0.4756,chihuahua,False,dog,True,within_superclass
german_shorthaired_176,german_shorthaired,dog,1.0,0.4695,boxer,False,cat,False,cross_superclass
British_Shorthair_189,british_shorthair,cat,0.0,0.0,british_shorthair,True,cat,True,correct
British_Shorthair_189,british_shorthair,cat,0.1,0.0787,british_shorthair,True,cat,True,correct
British_Shorthair_189,british_shorthair,cat,0.2,0.1664,russian_blue,False,cat,True,within_superclass
British_Shorthair_189,british_shorthair,cat,0.3,0.1619,british_shorthair,True,cat,True,correct
British_Shorthair_189,british_shorthair,cat,0.4,0.1992,british_shorthair,True,cat,True,correct
British_Shorthair_189,british_shorthair,cat,0.5,0.2367,british_shorthair,True,cat,True,correct
British_Shorthair_189,british_shorthair,cat,0.6,0.2958,british_shorthair,True,cat,True,correct
British_Shorthair_189,british_shorthair,cat,0.7,0.3462,shiba_inu,False,cat,True,within_superclass
British_Shorthair_189,british_shorthair,cat,0.8,0.3842,pomeranian,False,dog,False,cross_superclass
British_Shorthair_189,british_shorthair,cat,0.9,0.3967,pomeranian,False,dog,False,cross_superclass
British_Shorthair_189,british_shorthair,cat,1.0,0.4165,pomeranian,False,dog,False,cross_superclass
american_bulldog_14,american_bulldog,dog,0.0,0.0,american_bulldog,True,dog,True,correct
american_bulldog_14,american_bulldog,dog,0.1,0.0661,american_bulldog,True,dog,True,correct
american_bulldog_14,american_bulldog,dog,0.2,0.223,american_bulldog,True,dog,True,correct
american_bulldog_14,american_bulldog,dog,0.3,0.1652,american_bulldog,True,dog,True,correct
american_bulldog_14,american_bulldog,dog,0.4,0.1867,japanese_chin,False,dog,True,within_superclass
american_bulldog_14,american_bulldog,dog,0.5,0.2416,japanese_chin,False,dog,True,within_superclass
american_bulldog_14,american_bulldog,dog,0.6,0.287,american_bulldog,True,dog,True,correct
american_bulldog_14,american_bulldog,dog,0.7,0.3126,american_bulldog,True,dog,True,correct
american_bulldog_14,american_bulldog,dog,0.8,0.353,japanese_chin,False,dog,True,within_superclass
american_bulldog_14,american_bulldog,dog,0.9,0.4214,japanese_chin,False,dog,True,within_superclass
american_bulldog_14,american_bulldog,dog,1.0,0.4599,japanese_chin,False,dog,True,within_superclass
Sphynx_202,sphynx,cat,0.0,0.0,sphynx,True,cat,True,correct
Sphynx_202,sphynx,cat,0.1,0.1362,sphynx,True,cat,True,correct
Sphynx_202,sphynx,cat,0.2,0.2291,egyptian_mau,False,cat,True,within_superclass
Sphynx_202,sphynx,cat,0.3,0.2924,birman,False,cat,True,within_superclass
Sphynx_202,sphynx,cat,0.4,0.3344,birman,False,cat,True,within_superclass
Sphynx_202,sphynx,cat,0.5,0.3627,british_shorthair,False,cat,True,within_superclass
Sphynx_202,sphynx,cat,0.6,0.4326,british_shorthair,False,cat,True,within_superclass
Sphynx_202,sphynx,cat,0.7,0.4664,american_bulldog,False,dog,False,cross_superclass
Sphynx_202,sphynx,cat,0.8,0.4793,samoyed,False,dog,False,cross_superclass
Sphynx_202,sphynx,cat,0.9,0.4871,boxer,False,dog,False,cross_superclass
Sphynx_202,sphynx,cat,1.0,0.4951,boxer,False,dog,False,cross_superclass
miniature_pinscher_160,miniature_pinscher,dog,0.0,0.0,miniature_pinscher,True,dog,True,correct
miniature_pinscher_160,miniature_pinscher,dog,0.1,0.1858,miniature_pinscher,True,dog,True,correct
miniature_pinscher_160,miniature_pinscher,dog,0.2,0.2002,miniature_pinscher,True,dog,True,correct
miniature_pinscher_160,miniature_pinscher,dog,0.3,0.2908,miniature_pinscher,True,dog,True,correct
miniature_pinscher_160,miniature_pinscher,dog,0.4,0.4748,miniature_pinscher,True,dog,True,correct
miniature_pinscher_160,miniature_pinscher,dog,0.5,0.5108,miniature_pinscher,True,dog,True,correct
miniature_pinscher_160,miniature_pinscher,dog,0.6,0.5224,miniature_pinscher,True,dog,True,correct
miniature_pinscher_160,miniature_pinscher,dog,0.7,0.5213,boxer,False,dog,True,within_superclass
miniature_pinscher_160,miniature_pinscher,dog,0.8,0.5205,boxer,False,dog,True,within_superclass
miniature_pinscher_160,miniature_pinscher,dog,0.9,0.5194,boxer,False,dog,True,within_superclass
miniature_pinscher_160,miniature_pinscher,dog,1.0,0.5211,pug,False,dog,True,within_superclass
wheaten_terrier_142,wheaten_terrier,dog,0.0,0.0,wheaten_terrier,True,dog,True,correct
wheaten_terrier_142,wheaten_terrier,dog,0.1,0.1076,havanese,False,dog,True,within_superclass
wheaten_terrier_142,wheaten_terrier,dog,0.2,0.3413,wheaten_terrier,True,dog,True,correct
wheaten_terrier_142,wheaten_terrier,dog,0.3,0.4145,persian,False,dog,True,within_superclass
wheaten_terrier_142,wheaten_terrier,dog,0.4,0.4138,ragdoll,False,dog,True,within_superclass
wheaten_terrier_142,wheaten_terrier,dog,0.5,0.4499,chihuahua,False,dog,True,within_superclass
wheaten_terrier_142,wheaten_terrier,dog,0.6,0.4814,chihuahua,False,dog,True,within_superclass
wheaten_terrier_142,wheaten_terrier,dog,0.7,0.4932,chihuahua,False,cat,False,cross_superclass
wheaten_terrier_142,wheaten_terrier,dog,0.8,0.4899,chihuahua,False,dog,True,within_superclass
wheaten_terrier_142,wheaten_terrier,dog,0.9,0.4947,boxer,False,dog,True,within_superclass
wheaten_terrier_142,wheaten_terrier,dog,1.0,0.497,boxer,False,dog,True,within_superclass
Birman_108,birman,cat,0.0,0.0,birman,True,cat,True,correct
Birman_108,birman,cat,0.1,0.1234,birman,True,cat,True,correct
Birman_108,birman,cat,0.2,0.2131,birman,True,cat,True,correct
Birman_108,birman,cat,0.3,0.2603,siamese,False,cat,True,within_superclass
Birman_108,birman,cat,0.4,0.2963,japanese_chin,False,cat,True,within_superclass
Birman_108,birman,cat,0.5,0.3453,japanese_chin,False,cat,True,within_superclass
Birman_108,birman,cat,0.6,0.4025,japanese_chin,False,cat,True,within_superclass
Birman_108,birman,cat,0.7,0.439,japanese_chin,False,cat,True,within_superclass
Birman_108,birman,cat,0.8,0.4582,japanese_chin,False,dog,False,cross_superclass
Birman_108,birman,cat,0.9,0.4747,pomeranian,False,dog,False,cross_superclass
Birman_108,birman,cat,1.0,0.4767,boxer,False,dog,False,cross_superclass
Ragdoll_18,ragdoll,cat,0.0,0.0,birman,False,cat,True,within_superclass
Ragdoll_18,ragdoll,cat,0.1,0.0682,birman,False,cat,True,within_superclass
Ragdoll_18,ragdoll,cat,0.2,0.1322,birman,False,cat,True,within_superclass
Ragdoll_18,ragdoll,cat,0.3,0.1665,birman,False,cat,True,within_superclass
Ragdoll_18,ragdoll,cat,0.4,0.2054,birman,False,cat,True,within_superclass
Ragdoll_18,ragdoll,cat,0.5,0.2903,birman,False,cat,True,within_superclass
Ragdoll_18,ragdoll,cat,0.6,0.3714,great_pyrenees,False,dog,False,cross_superclass
Ragdoll_18,ragdoll,cat,0.7,0.4085,great_pyrenees,False,dog,False,cross_superclass
Ragdoll_18,ragdoll,cat,0.8,0.4282,great_pyrenees,False,dog,False,cross_superclass
Ragdoll_18,ragdoll,cat,0.9,0.4462,great_pyrenees,False,dog,False,cross_superclass
Ragdoll_18,ragdoll,cat,1.0,0.4553,great_pyrenees,False,dog,False,cross_superclass
leonberger_151,leonberger,dog,0.0,0.0,leonberger,True,dog,True,correct
leonberger_151,leonberger,dog,0.1,0.0612,leonberger,True,dog,True,correct
leonberger_151,leonberger,dog,0.2,0.1851,leonberger,True,dog,True,correct
leonberger_151,leonberger,dog,0.3,0.1797,leonberger,True,dog,True,correct
leonberger_151,leonberger,dog,0.4,0.2155,leonberger,True,dog,True,correct
leonberger_151,leonberger,dog,0.5,0.2662,leonberger,True,dog,True,correct
leonberger_151,leonberger,dog,0.6,0.3108,leonberger,True,dog,True,correct
leonberger_151,leonberger,dog,0.7,0.3658,leonberger,True,dog,True,correct
leonberger_151,leonberger,dog,0.8,0.4183,leonberger,True,dog,True,correct
leonberger_151,leonberger,dog,0.9,0.4449,yorkshire_terrier,False,dog,True,within_superclass
leonberger_151,leonberger,dog,1.0,0.4539,yorkshire_terrier,False,dog,True,within_superclass
keeshond_148,keeshond,dog,0.0,0.0,keeshond,True,dog,True,correct
keeshond_148,keeshond,dog,0.1,0.1163,keeshond,True,dog,True,correct
keeshond_148,keeshond,dog,0.2,0.2055,keeshond,True,dog,True,correct
keeshond_148,keeshond,dog,0.3,0.2724,japanese_chin,False,dog,True,within_superclass
keeshond_148,keeshond,dog,0.4,0.3065,great_pyrenees,False,dog,True,within_superclass
keeshond_148,keeshond,dog,0.5,0.3403,great_pyrenees,False,dog,True,within_superclass
keeshond_148,keeshond,dog,0.6,0.3742,havanese,False,dog,True,within_superclass
keeshond_148,keeshond,dog,0.7,0.3713,havanese,False,dog,True,within_superclass
keeshond_148,keeshond,dog,0.8,0.3741,havanese,False,dog,True,within_superclass
keeshond_148,keeshond,dog,0.9,0.3833,havanese,False,dog,True,within_superclass
keeshond_148,keeshond,dog,1.0,0.4033,havanese,False,dog,True,within_superclass
great_pyrenees_167,great_pyrenees,dog,0.0,0.0,great_pyrenees,True,dog,True,correct
great_pyrenees_167,great_pyrenees,dog,0.1,0.0789,great_pyrenees,True,dog,True,correct
great_pyrenees_167,great_pyrenees,dog,0.2,0.1686,great_pyrenees,True,dog,True,correct
great_pyrenees_167,great_pyrenees,dog,0.3,0.2334,samoyed,False,dog,True,within_superclass
great_pyrenees_167,great_pyrenees,dog,0.4,0.273,samoyed,False,cat,False,cross_superclass
great_pyrenees_167,great_pyrenees,dog,0.5,0.3063,samoyed,False,cat,False,cross_superclass
great_pyrenees_167,great_pyrenees,dog,0.6,0.3506,samoyed,False,dog,True,within_superclass
great_pyrenees_167,great_pyrenees,dog,0.7,0.3954,great_pyrenees,True,dog,True,correct
great_pyrenees_167,great_pyrenees,dog,0.8,0.4243,great_pyrenees,True,dog,True,correct
great_pyrenees_167,great_pyrenees,dog,0.9,0.4393,great_pyrenees,True,dog,True,correct
great_pyrenees_167,great_pyrenees,dog,1.0,0.4562,great_pyrenees,True,dog,True,correct
chihuahua_166,chihuahua,dog,0.0,0.0,miniature_pinscher,False,dog,True,within_superclass
chihuahua_166,chihuahua,dog,0.1,0.1949,miniature_pinscher,False,dog,True,within_superclass
chihuahua_166,chihuahua,dog,0.2,0.3347,beagle,False,dog,True,within_superclass
chihuahua_166,chihuahua,dog,0.3,0.456,newfoundland,False,dog,True,within_superclass
chihuahua_166,chihuahua,dog,0.4,0.484,boxer,False,dog,True,within_superclass
